Employee_ID;Employee_Name;Age;Country;Department;Position;Salary;Joining_Date
24064;Lily Anderson;25;France;Marketing;Manager;61341.9;14/03/2024
26749;Daniel Davis;56;Brazil;Marketing;Manager;71284.11;26/04/2019
25464;Lily Thomas;40;UK;Finance;Analyst;69387.72;15/02/2025
12984;Emma Moore;33;Germany;Sales;Manager;55786.85;10/05/2020
18167;Sophia Jackson;50;Mexico;HR;Executive;116991.14;22/11/2019
29932;Ethan Thomas;24;UK;Sales;Developer;47035.24;2/08/2024
2864;Emma Davis;30;UK;HR;Developer;84297.55;19/10/2015
8284;Emma Wilson;27;UK;HR;Manager;108971.75;29/08/2019
15583;Daniel Wilson;32;Japan;Sales;Executive;94782.97;3/10/2022
8510;Sophia Davis;52;India;Marketing;Consultant;137382.23;3/05/2024
5073;Logan Thomas;37;USA;Finance;Developer;144103.66;14/02/2020
25892;Lucas Davis;41;Mexico;Support;Manager;130771.5;22/02/2021
8624;Mia Thomas;43;Canada;Support;Consultant;107316.63;10/09/2018
20264;Logan Wilson;50;UK;Marketing;Analyst;39345.75;19/12/2022
3401;Mason Jackson;40;Mexico;Finance;Developer;50281.57;21/10/2016
467;Mia Jackson;52;Canada;Marketing;Executive;141748.24;30/06/2016
17891;Mason Hernandez;53;India;Support;Consultant;120875.71;12/10/2017
9111;Ava Wilson;40;Germany;HR;Assistant;91106.32;22/02/2022
6794;Ethan Anderson;60;Mexico;HR;Consultant;36064.89;18/06/2021
24418;Emma Martinez;41;Brazil;Finance;Assistant;128643.19;15/01/2019
12497;Sophia Taylor;53;India;Engineering;Developer;42838.93;31/12/2021
27246;Lucas Thomas;54;France;Engineering;Executive;43636.44;3/04/2015
2331;Ava Jackson;39;Australia;Support;Analyst;58102.74;13/08/2024
22891;Ethan Taylor;36;Canada;Marketing;Assistant;127346.44;15/08/2018
10566;Ava Taylor;35;India;HR;Consultant;48656.9;26/04/2016
29340;Emma Jackson;33;Canada;HR;Developer;132502.96;4/03/2019
21340;Mason Jackson;58;Canada;Finance;Consultant;52007.72;6/12/2021
20532;Logan Brown;23;India;HR;Assistant;141895.98;2/03/2019
1231;Lily Taylor;47;Canada;Sales;Manager;143469.98;3/05/2021
17611;Lucas Wilson;36;Japan;Engineering;Analyst;100482.07;11/06/2016
14149;Logan Davis;49;Brazil;Engineering;Consultant;121362.3;25/05/2023
23331;Logan Moore;27;France;HR;Consultant;103316.66;2/03/2017
3740;Lucas Moore;22;France;Engineering;Developer;99264.64;6/10/2018
23768;Emma Moore;44;Mexico;Engineering;Consultant;114793.84;4/05/2017
3919;Ava Hernandez;41;Brazil;Engineering;Consultant;103905.62;4/05/2017
2321;Sophia Hernandez;29;India;Sales;Developer;46100.53;1/10/2015
22045;Lucas Jackson;54;Australia;Finance;Developer;104538.58;10/03/2024
24089;Ethan Wilson;30;France;Finance;Manager;78299.88;10/02/2017
27984;Lucas Jackson;45;Brazil;Finance;Consultant;54136.02;4/10/2020
3953;Logan Brown;51;Mexico;Support;Developer;36488.42;20/07/2015
14268;Lucas Taylor;40;Canada;Marketing;Developer;138098.02;12/04/2023
27473;Daniel Moore;31;France;Support;Manager;46723.58;12/02/2025
28564;Lily Taylor;56;UK;Sales;Developer;34804.36;26/11/2020
455;Logan Taylor;27;Canada;HR;Executive;139113.04;15/02/2020
14483;Lily Brown;33;UK;HR;Consultant;95733.84;11/09/2024
29993;Logan Wilson;56;Canada;Marketing;Executive;58298.72;11/09/2017
19559;Mia Davis;56;Germany;Marketing;Analyst;98969.85;16/01/2021
7728;Logan Wilson;30;Japan;Sales;Executive;64951.26;1/02/2017
28287;Sophia Wilson;57;France;Engineering;Manager;67916.53;4/02/2019
17652;Lucas Thomas;30;India;Finance;Consultant;117915.31;26/08/2020
5901;Lucas Thomas;47;Mexico;Support;Developer;132500.85;2/02/2021
19875;Mia Brown;30;India;Engineering;Manager;43414.77;21/08/2017
7713;Lily Thomas;55;Australia;Engineering;Analyst;61681.09;5/11/2022
28473;Logan Wilson;55;Japan;Engineering;Assistant;109186.88;19/08/2020
9200;Ethan Davis;38;UK;Support;Consultant;79445.51;27/03/2019
10907;Lily Jackson;57;USA;HR;Assistant;106817.94;10/02/2025
21030;Mason Taylor;26;India;Engineering;Executive;121202.54;23/03/2015
7655;Ava Martinez;35;Mexico;Engineering;Analyst;79085.8;22/03/2016
18574;Logan Taylor;23;India;Engineering;Executive;79287.1;22/03/2016
15535;Daniel Taylor;46;Brazil;HR;Manager;80399.73;9/07/2015
8136;Lily Wilson;41;Germany;Finance;Manager;112197.54;17/06/2019
4525;Sophia Brown;43;Canada;Sales;Assistant;63695.79;8/01/2022
23861;Lucas Brown;28;Brazil;Sales;Executive;83357.36;30/04/2018
28994;Lucas Taylor;22;Australia;Marketing;Developer;125474.98;30/08/2019
8780;Lucas Taylor;38;France;Marketing;Executive;112222.62;14/05/2015
11391;Mia Moore;25;Brazil;HR;Analyst;66955.57;8/05/2020
2235;Lily Moore;58;Brazil;HR;Assistant;135329.12;7/07/2016
11976;Mia Brown;43;USA;Support;Manager;142337.3;6/01/2024
21679;Mia Wilson;33;Mexico;Support;Consultant;64041.74;23/02/2019
14432;Lucas Thomas;33;UK;HR;Developer;100964.59;18/07/2016
20184;Lily Moore;55;Japan;HR;Assistant;107394.92;2/05/2015
26014;Logan Martinez;28;USA;Sales;Developer;116460.31;1/10/2016
22266;Ethan Martinez;43;India;Sales;Assistant;104790.82;10/07/2015
28981;Emma Brown;45;India;Engineering;Developer;83044.2;26/04/2015
9805;Mason Davis;46;Australia;Marketing;Manager;130379.4;22/06/2022
24296;Lily Thomas;56;Australia;Finance;Executive;110153.82;13/11/2015
8215;Logan Hernandez;42;UK;Finance;Assistant;102492.11;30/12/2017
8481;Daniel Moore;48;Germany;Support;Executive;67788.08;23/04/2020
8254;Daniel Anderson;35;Australia;Sales;Manager;84489.85;26/08/2018
26680;Ava Anderson;44;Japan;Engineering;Consultant;79099.76;2/04/2016
13544;Lily Moore;26;Japan;Marketing;Manager;104691.77;16/09/2019
28404;Sophia Wilson;34;India;Marketing;Manager;138158.6;11/02/2016
2313;Lucas Taylor;40;Australia;Engineering;Assistant;102863.88;17/11/2024
25835;Mason Martinez;52;Germany;HR;Assistant;45078.76;16/05/2021
26256;Sophia Thomas;48;India;Engineering;Developer;39716.42;16/07/2016
16166;Mason Brown;36;USA;Sales;Assistant;120719.52;12/05/2019
24175;Sophia Jackson;54;USA;HR;Assistant;38251.43;13/05/2021
28587;Logan Davis;37;India;Support;Analyst;133453.15;21/08/2021
16433;Mia Taylor;42;UK;Sales;Executive;120046.05;26/06/2023
25864;Mia Brown;53;Japan;Engineering;Analyst;44695.5;18/05/2022
4558;Mason Hernandez;38;USA;Support;Executive;62547.51;3/08/2015
17572;Ava Wilson;55;Canada;Sales;Executive;90574.26;23/10/2015
22347;Ethan Brown;53;Mexico;HR;Developer;48383.54;21/08/2022
28679;Ethan Davis;39;France;Sales;Consultant;104563.52;23/04/2019
22464;Ava Jackson;28;Canada;Engineering;Developer;125339.81;5/08/2016
13107;Lily Martinez;39;Canada;Engineering;Manager;133082.61;5/09/2020
5915;Sophia Anderson;56;Brazil;Finance;Assistant;126437.55;22/03/2019
24536;Mason Brown;55;Mexico;Marketing;Manager;112861.93;13/03/2022
23665;Logan Thomas;54;India;Finance;Executive;50427.21;28/10/2022
18446;Mia Hernandez;22;Germany;Finance;Consultant;137349.4;26/06/2020
17243;Daniel Jackson;60;USA;HR;Developer;97103.26;14/04/2015
9378;Ava Brown;58;France;Engineering;Analyst;86631.68;2/10/2015
6059;Mason Thomas;29;Japan;Support;Developer;143017.02;8/07/2021
5008;Daniel Martinez;28;Mexico;HR;Manager;106151.19;24/01/2018
12676;Sophia Martinez;60;Australia;Engineering;Consultant;73602.02;25/11/2018
2341;Emma Jackson;60;USA;Finance;Assistant;88136.96;28/09/2020
1299;Ava Taylor;31;Japan;Sales;Consultant;95745;28/02/2024
22406;Ethan Anderson;29;USA;Finance;Consultant;132525.39;24/09/2024
8524;Ava Davis;39;UK;Finance;Executive;140870.34;23/10/2015
12719;Logan Thomas;33;Mexico;Finance;Developer;147819.43;15/12/2015
27724;Emma Anderson;55;Germany;Finance;Analyst;110814.84;27/01/2016
17674;Lily Martinez;43;Germany;Engineering;Developer;123438.52;27/08/2018
8420;Ava Hernandez;60;Canada;Marketing;Developer;72644.3;22/01/2016
1369;Ethan Hernandez;40;Brazil;HR;Analyst;87758.88;2/11/2024
11091;Mason Hernandez;54;Germany;Sales;Developer;41262.54;23/03/2016
29487;Sophia Taylor;25;Brazil;HR;Developer;47887.17;18/03/2016
7025;Daniel Brown;48;Canada;Support;Executive;37528.33;28/02/2020
2470;Ethan Martinez;32;Australia;HR;Executive;70348.79;4/09/2020
9707;Mia Taylor;22;Japan;HR;Assistant;64606.13;12/05/2015
18340;Lily Hernandez;36;Japan;Sales;Analyst;122735.66;2/11/2024
21816;Logan Anderson;28;Canada;Finance;Analyst;90703.35;6/08/2021
22507;Ava Anderson;28;Japan;Sales;Developer;65658.6;3/10/2017
19446;Lucas Davis;34;France;Engineering;Assistant;49709.54;7/10/2022
7206;Logan Brown;50;UK;Sales;Assistant;95429.99;6/09/2021
18250;Logan Brown;26;Canada;Support;Manager;73489.38;15/01/2024
5821;Sophia Martinez;56;Canada;Engineering;Developer;59473.66;26/08/2019
16766;Sophia Thomas;37;USA;Marketing;Analyst;124504;14/12/2018
21494;Ava Hernandez;31;Mexico;Support;Assistant;38277.63;30/06/2015
16369;Mason Thomas;46;Australia;Engineering;Analyst;47627.01;22/07/2016
14455;Lily Davis;33;Japan;HR;Assistant;122901.52;3/04/2023
20860;Logan Jackson;33;India;Marketing;Manager;68993.97;11/11/2020
28665;Mia Moore;56;India;Marketing;Manager;59627.09;22/08/2018
22459;Mason Thomas;58;Mexico;Sales;Analyst;68993.61;25/12/2016
11967;Ava Thomas;31;India;Engineering;Assistant;132455.53;2/08/2020
11099;Logan Wilson;55;UK;Finance;Executive;125411.3;1/11/2019
12323;Ethan Martinez;35;India;Marketing;Executive;84845.18;5/12/2019
4898;Logan Thomas;44;Japan;Sales;Developer;141949.95;19/06/2017
13567;Lucas Brown;51;Canada;Marketing;Analyst;115848.11;8/02/2023
27994;Logan Wilson;31;UK;Support;Consultant;91016.18;24/08/2022
24079;Daniel Wilson;41;UK;Engineering;Developer;46126.33;16/10/2022
29328;Sophia Wilson;48;UK;Support;Manager;57165.38;13/12/2023
612;Emma Davis;50;Australia;Engineering;Executive;86127.69;4/11/2023
27431;Mason Taylor;29;USA;Support;Consultant;43915.19;23/04/2015
158;Mason Jackson;29;Australia;Sales;Analyst;94691.66;23/08/2018
28770;Emma Martinez;28;Germany;Engineering;Analyst;89203.64;12/12/2015
1616;Lily Jackson;31;USA;Marketing;Consultant;94377.59;22/06/2018
24340;Sophia Hernandez;43;Germany;Engineering;Executive;43241.89;31/10/2023
22310;Lucas Wilson;47;UK;Support;Developer;102281.39;18/01/2017
20392;Logan Thomas;23;Australia;Engineering;Analyst;95630.83;21/04/2023
27868;Ava Davis;48;Japan;Support;Assistant;129149.82;5/03/2025
29721;Ethan Jackson;40;Germany;Engineering;Manager;91531.04;27/08/2020
18808;Emma Moore;35;Brazil;Sales;Developer;61841.43;16/11/2017
29193;Lily Hernandez;55;Germany;HR;Assistant;113468.02;18/01/2018
21200;Mia Hernandez;41;USA;Sales;Developer;83951;18/04/2021
7898;Emma Martinez;33;USA;Support;Assistant;92808.75;22/05/2022
20741;Lucas Wilson;32;Mexico;Marketing;Manager;112447.83;15/06/2023
7720;Mason Hernandez;33;India;Engineering;Executive;53053.34;4/01/2020
21058;Ava Anderson;31;India;Marketing;Developer;108272.78;31/03/2018
29333;Lucas Anderson;50;Brazil;HR;Executive;42154.79;19/04/2024
14622;Daniel Davis;46;Mexico;HR;Assistant;138962.87;6/02/2019
10192;Daniel Wilson;26;Canada;HR;Analyst;57096.91;11/07/2018
568;Lucas Martinez;22;Brazil;Engineering;Manager;101228.79;3/07/2015
28257;Mason Martinez;42;Japan;Finance;Executive;64610.13;9/11/2019
210;Logan Hernandez;40;Canada;Sales;Developer;145872.84;22/04/2023
29563;Ava Wilson;44;Australia;Engineering;Analyst;86766.73;13/03/2016
20895;Mia Martinez;52;USA;Marketing;Manager;141379.42;8/07/2022
17188;Ava Anderson;23;France;Marketing;Developer;140910.99;17/11/2019
24474;Lucas Thomas;49;Germany;Engineering;Assistant;38509.32;29/03/2016
8454;Mason Wilson;37;USA;Engineering;Assistant;37747.24;9/05/2024
22943;Lucas Thomas;33;Australia;Support;Assistant;43960.21;7/10/2018
29522;Mia Wilson;45;India;Finance;Developer;79020.9;24/02/2017
18821;Emma Martinez;34;UK;Support;Manager;93779.96;29/12/2022
13264;Mason Wilson;35;Australia;HR;Executive;59342.29;13/06/2022
22594;Logan Moore;47;Canada;Engineering;Manager;38157.15;19/05/2019
8609;Sophia Moore;28;Japan;Finance;Developer;87055.82;31/12/2021
26285;Sophia Davis;47;Canada;HR;Assistant;97081.15;31/10/2021
2921;Sophia Davis;40;Canada;Finance;Analyst;88687.32;5/08/2023
19622;Emma Hernandez;22;Canada;HR;Consultant;143756.58;22/08/2017
28929;Sophia Taylor;54;Australia;Support;Consultant;37817.06;8/11/2022
5399;Lily Taylor;37;Mexico;Engineering;Consultant;124963.52;18/07/2018
10018;Lily Davis;50;Germany;Finance;Assistant;49243.34;8/11/2017
2813;Ava Moore;60;Australia;Support;Analyst;33741.57;3/03/2019
13649;Lucas Taylor;35;Japan;Engineering;Consultant;123201.26;26/06/2019
23053;Ava Davis;49;USA;Sales;Consultant;68269.28;28/02/2023
16274;Lily Anderson;55;Brazil;HR;Analyst;112997.05;23/12/2017
28175;Mia Moore;56;France;HR;Analyst;46786.94;9/09/2015
16798;Emma Martinez;36;India;Marketing;Developer;98099.63;4/10/2015
7934;Ava Hernandez;43;India;Finance;Manager;101760.63;2/11/2018
9684;Mason Davis;38;UK;Engineering;Consultant;31021.76;28/08/2015
1363;Ethan Thomas;28;France;Marketing;Assistant;143657.89;15/06/2023
682;Lily Davis;26;Germany;Support;Manager;143216.31;28/03/2016
18979;Lily Brown;47;India;Support;Analyst;76627.85;28/04/2016
13117;Mason Hernandez;60;Japan;Sales;Developer;113784.47;17/06/2019
20930;Lily Davis;32;Mexico;HR;Analyst;108053.41;6/10/2016
9991;Mia Martinez;54;Brazil;Engineering;Manager;117438.83;3/04/2019
18015;Mia Jackson;30;Canada;HR;Developer;89820.11;30/07/2019
5455;Emma Martinez;51;Japan;Engineering;Analyst;116827.84;16/10/2022
18094;Emma Thomas;51;UK;Finance;Analyst;137702.16;12/03/2020
4574;Daniel Taylor;28;Canada;Sales;Analyst;36106.15;29/04/2023
13508;Sophia Wilson;44;Mexico;Sales;Analyst;81655.64;21/12/2022
27748;Daniel Brown;30;Japan;HR;Manager;128091.01;31/01/2022
25404;Ethan Hernandez;26;Mexico;Finance;Assistant;75853.86;11/09/2015
28541;Sophia Taylor;36;India;Sales;Executive;95891.56;21/07/2021
8976;Mia Davis;26;Japan;Finance;Analyst;81850.79;1/10/2015
23936;Ethan Hernandez;53;UK;Marketing;Manager;37645.37;15/01/2017
25572;Daniel Hernandez;40;USA;Finance;Analyst;74567.84;25/03/2024
24685;Lily Martinez;51;Japan;Finance;Consultant;110322.88;28/06/2024
19181;Lucas Anderson;41;India;Marketing;Analyst;131635.13;13/10/2015
9469;Lucas Martinez;51;Canada;Support;Consultant;71324.48;5/02/2020
1226;Mia Thomas;57;Canada;HR;Consultant;119816.17;27/09/2022
20092;Lucas Moore;49;Germany;Finance;Executive;36236.93;27/05/2021
9553;Lily Moore;52;Germany;Marketing;Consultant;140700.61;21/06/2016
21275;Mason Jackson;36;Mexico;Engineering;Assistant;94096.34;9/07/2022
4233;Emma Thomas;43;Australia;Support;Assistant;117149.11;21/07/2023
10545;Daniel Moore;42;Mexico;Finance;Assistant;86466.44;17/07/2023
28684;Daniel Moore;50;Mexico;HR;Manager;136078.7;27/02/2025
11268;Emma Jackson;53;Japan;Marketing;Developer;146973.15;10/05/2021
10292;Daniel Moore;43;UK;HR;Assistant;34661.89;27/03/2023
22799;Emma Hernandez;53;UK;Finance;Manager;78010.91;28/11/2019
11390;Ethan Taylor;54;India;Support;Analyst;34828.78;3/01/2022
22545;Logan Davis;44;USA;Engineering;Developer;74375.35;25/10/2016
25849;Daniel Thomas;41;USA;Marketing;Executive;63882.35;27/11/2019
15244;Ava Jackson;52;Mexico;Finance;Developer;104235.64;21/10/2016
21209;Sophia Martinez;42;Japan;HR;Analyst;108362.72;25/08/2023
13294;Daniel Martinez;27;Australia;HR;Executive;73476.07;4/02/2020
9178;Sophia Thomas;36;Japan;Engineering;Consultant;41596.13;17/07/2020
19636;Logan Brown;33;Mexico;Marketing;Analyst;44889.02;22/05/2021
19553;Lucas Taylor;34;UK;Sales;Developer;129074.52;10/09/2021
982;Ethan Anderson;23;USA;HR;Consultant;46163.71;20/06/2017
29048;Emma Wilson;59;Australia;Engineering;Consultant;80939.78;19/11/2024
19207;Logan Anderson;54;Germany;HR;Analyst;52361.67;24/11/2015
19846;Daniel Thomas;25;Canada;Support;Assistant;143365.34;9/04/2024
11256;Sophia Jackson;36;Japan;Sales;Analyst;47438.03;16/05/2023
10066;Mason Davis;28;Japan;Marketing;Analyst;119066.6;18/03/2021
13332;Daniel Taylor;48;Mexico;Marketing;Consultant;35562.98;9/06/2020
13189;Logan Wilson;37;Japan;Marketing;Manager;110967.69;1/06/2020
26941;Lily Hernandez;42;Brazil;Finance;Developer;44574.67;17/02/2016
9853;Sophia Martinez;58;Germany;Finance;Consultant;79650.43;14/08/2020
12099;Sophia Davis;25;Canada;Support;Consultant;95454.88;13/10/2015
24145;Mason Brown;56;Brazil;Marketing;Assistant;62454.21;6/11/2018
372;Lily Davis;60;Germany;Marketing;Executive;139587.91;5/06/2019
27646;Daniel Anderson;52;Japan;Marketing;Assistant;130104.45;29/10/2024
2454;Ava Thomas;29;Japan;Engineering;Assistant;70871.23;1/05/2021
15296;Mason Martinez;34;Germany;HR;Analyst;77745.18;6/09/2024
26932;Ethan Wilson;53;India;Marketing;Assistant;109410.59;16/08/2021
18107;Ethan Jackson;31;Mexico;Marketing;Consultant;82522.43;16/07/2017
27294;Daniel Jackson;43;Australia;Engineering;Manager;31476.22;17/08/2019
23978;Lily Anderson;24;France;Sales;Consultant;32739.21;4/07/2024
23232;Ava Taylor;39;Japan;Finance;Developer;126873.17;1/07/2021
1724;Daniel Moore;37;Brazil;Engineering;Executive;41625.56;15/07/2019
15070;Daniel Wilson;51;Mexico;Sales;Manager;78949.97;23/03/2015
19659;Lily Taylor;24;Australia;Sales;Consultant;78314.44;18/01/2016
29842;Mia Martinez;25;India;HR;Developer;54204.03;26/02/2023
25931;Mia Moore;24;Australia;Engineering;Consultant;75407.87;26/09/2017
16686;Daniel Thomas;38;USA;Marketing;Developer;84085.02;30/10/2017
26686;Ethan Hernandez;23;France;Finance;Assistant;48811.6;15/12/2024
10658;Logan Moore;58;Germany;Marketing;Developer;140835.67;30/11/2016
29261;Ethan Wilson;60;Japan;Support;Consultant;46729.91;28/01/2019
17845;Mia Martinez;55;Canada;HR;Consultant;49229.4;8/10/2022
9921;Sophia Davis;29;France;Finance;Developer;52192.89;16/09/2015
1423;Lily Anderson;23;India;Support;Executive;51199.71;13/02/2018
15556;Mason Taylor;59;USA;Engineering;Assistant;48525.94;15/06/2017
10312;Lily Taylor;51;Japan;Engineering;Executive;125719.62;23/06/2019
26449;Ava Wilson;45;France;Finance;Manager;75449.22;16/07/2020
17788;Ava Brown;40;Australia;Marketing;Assistant;79610.83;8/09/2017
23709;Sophia Wilson;60;Mexico;Sales;Analyst;32552.16;22/11/2022
26391;Ethan Jackson;39;Japan;Marketing;Analyst;73627.53;5/05/2015
17960;Logan Taylor;33;France;Sales;Manager;79845.95;20/10/2017
11382;Mason Taylor;33;Japan;Finance;Executive;30143.91;17/03/2018
13340;Lucas Taylor;28;UK;Finance;Analyst;30567.61;19/05/2018
16730;Ethan Thomas;50;France;Sales;Analyst;143235.66;20/07/2019
24361;Lucas Taylor;55;France;Finance;Executive;145977.66;6/07/2019
21350;Mia Wilson;43;Canada;Sales;Analyst;85409.4;3/02/2021
427;Ethan Hernandez;30;Japan;Marketing;Assistant;133978.89;21/07/2018
7007;Mason Moore;36;Germany;Sales;Manager;103575.74;30/07/2020
7621;Ava Davis;23;Canada;Engineering;Assistant;115180.01;22/02/2016
15460;Sophia Taylor;40;India;Finance;Executive;135573.86;22/01/2017
6383;Lily Wilson;41;Australia;Engineering;Executive;105218.33;18/09/2017
6410;Ava Brown;29;USA;HR;Manager;105782.75;1/09/2019
719;Lily Moore;33;Mexico;Sales;Executive;49885.42;23/05/2021
25393;Emma Davis;53;Canada;Engineering;Assistant;51779.17;26/04/2021
7839;Lily Thomas;56;Brazil;Engineering;Manager;42455.31;3/11/2018
11493;Ethan Taylor;30;India;Sales;Developer;72440.46;5/02/2021
22864;Lucas Martinez;48;Japan;HR;Analyst;46762.67;11/04/2020
18580;Ava Martinez;35;USA;Engineering;Manager;91549.88;16/03/2017
29997;Mason Thomas;41;Mexico;Engineering;Assistant;140793.59;12/10/2023
29597;Lucas Thomas;30;UK;Sales;Assistant;144891.04;9/03/2020
8348;Lily Hernandez;35;UK;Engineering;Analyst;36564.69;30/10/2018
2832;Ethan Wilson;54;Germany;Finance;Analyst;31399.29;15/01/2016
2064;Emma Hernandez;46;USA;Marketing;Consultant;91789.32;24/12/2020
21409;Lily Hernandez;32;Germany;Support;Consultant;44439.58;30/09/2023
8362;Sophia Anderson;27;France;Sales;Manager;51210.3;17/06/2023
25271;Mason Thomas;30;Canada;HR;Manager;93589.25;11/08/2023
23480;Logan Davis;54;USA;Sales;Analyst;107538.31;26/03/2016
25478;Mia Brown;34;Japan;Sales;Executive;125123.11;4/07/2023
12316;Mia Jackson;58;Japan;Engineering;Analyst;120371.11;29/11/2017
3415;Emma Brown;37;Germany;Marketing;Manager;119633.69;27/08/2022
15869;Daniel Brown;28;UK;Sales;Executive;52105.09;7/09/2021
3418;Daniel Taylor;45;India;Engineering;Manager;66037.77;11/01/2021
24338;Mia Anderson;58;India;HR;Executive;32658.12;29/04/2024
